Codigo,Fecha,CasosNuevos,CasosAcumulados,MuertesNuevas,MuertesAcumuladas
AS,2020-01-14,1,1,0,0
AS,2020-01-15,0,1,0,0
AS,2020-01-16,0,1,0,0
AS,2020-01-17,0,1,0,0
AS,2020-01-18,0,1,0,0
AS,2020-01-19,0,1,0,0
AS,2020-01-20,0,1,0,0
AS,2020-01-21,0,1,0,0
AS,2020-01-22,0,1,0,0
AS,2020-01-23,0,1,0,0
AS,2020-01-24,0,1,0,0
AS,2020-01-25,0,1,0,0
AS,2020-01-26,0,1,0,0
AS,2020-01-27,0,1,0,0
AS,2020-01-28,0,1,0,0
AS,2020-01-29,0,1,0,0
AS,2020-01-30,0,1,0,0
AS,2020-01-31,0,1,0,0
AS,2020-02-01,0,1,0,0
AS,2020-02-02,0,1,0,0
AS,2020-02-03,0,1,0,0
AS,2020-02-04,0,1,0,0
AS,2020-02-05,0,1,0,0
AS,2020-02-06,0,1,0,0
AS,2020-02-07,0,1,0,0
AS,2020-02-08,0,1,0,0
AS,2020-02-09,0,1,0,0
AS,2020-02-10,0,1,0,0
AS,2020-02-11,0,1,0,0
AS,2020-02-12,0,1,0,0
AS,2020-02-13,0,1,0,0
AS,2020-02-14,0,1,0,0
AS,2020-02-15,0,1,0,0
AS,2020-02-16,0,1,0,0
AS,2020-02-17,0,1,0,0
AS,2020-02-18,0,1,0,0
AS,2020-02-19,0,1,0,0
AS,2020-02-20,0,1,0,0
AS,2020-02-21,0,1,0,0
AS,2020-02-22,0,1,0,0
AS,2020-02-23,0,1,0,0
AS,2020-02-24,0,1,0,0
AS,2020-02-25,0,1,0,0
AS,2020-02-26,0,1,0,0
AS,2020-02-27,0,1,0,0
AS,2020-02-28,0,1,0,0
AS,2020-02-29,0,1,0,0
AS,2020-03-01,0,1,0,0
AS,2020-03-02,0,1,0,0
AS,2020-03-03,0,1,0,0
AS,2020-03-04,0,1,0,0
AS,2020-03-05,0,1,0,0
AS,2020-03-06,0,1,0,0
AS,2020-03-07,1,2,0,0
AS,2020-03-08,0,2,0,0
AS,2020-03-09,0,2,0,0
AS,2020-03-10,1,3,0,0
AS,2020-03-11,0,3,0,0
AS,2020-03-12,1,4,0,0
AS,2020-03-13,0,4,0,0
AS,2020-03-14,1,5,0,0
AS,2020-03-15,1,6,0,0
AS,2020-03-16,2,8,0,0
AS,2020-03-17,2,10,0,0
AS,2020-03-18,4,14,0,0
AS,2020-03-19,2,16,0,0
AS,2020-03-20,2,18,0,0
AS,2020-03-21,0,18,0,0
AS,2020-03-22,5,23,0,0
AS,2020-03-23,9,32,0,0
AS,2020-03-24,5,37,0,0
AS,2020-03-25,5,42,0,0
AS,2020-03-26,4,46,0,0
AS,2020-03-27,6,52,0,0
AS,2020-03-28,2,54,0,0
AS,2020-03-29,3,57,0,0
AS,2020-03-30,3,60,0,0
AS,2020-03-31,1,61,0,0
AS,2020-04-01,1,62,0,0
AS,2020-04-02,2,64,0,0
AS,2020-04-03,1,65,0,0
AS,2020-04-04,0,65,0,0
AS,2020-04-05,2,67,0,0
AS,2020-04-06,4,71,0,0
AS,2020-04-07,3,74,0,0
AS,2020-04-08,2,76,0,0
AS,2020-04-09,3,79,0,0
AS,2020-04-10,5,84,1,1
AS,2020-04-11,6,90,0,1
AS,2020-04-12,5,95,0,1
AS,2020-04-13,6,101,1,2
AS,2020-04-14,11,112,0,2
AS,2020-04-15,10,122,0,2
AS,2020-04-16,8,130,0,2
AS,2020-04-17,11,141,1,3
AS,2020-04-18,15,156,0,3
AS,2020-04-19,7,163,1,4
AS,2020-04-20,19,182,0,4
AS,2020-04-21,6,188,0,4
AS,2020-04-22,11,199,1,5
AS,2020-04-23,17,216,0,5
AS,2020-04-24,12,228,0,5
AS,2020-04-25,10,238,0,5
AS,2020-04-26,11,249,0,5
AS,2020-04-27,30,279,1,6
AS,2020-04-28,12,291,1,7
AS,2020-04-29,17,308,0,7
AS,2020-04-30,24,332,1,8
AS,2020-05-01,10,342,0,8
AS,2020-05-02,19,361,0,8
AS,2020-05-03,11,372,0,8
AS,2020-05-04,23,395,1,9
AS,2020-05-05,23,418,0,9
AS,2020-05-06,9,427,3,12
AS,2020-05-07,19,446,3,15
AS,2020-05-08,9,455,1,16
AS,2020-05-09,8,463,0,16
AS,2020-05-10,20,483,1,17
AS,2020-05-11,30,513,0,17
AS,2020-05-12,14,527,0,17
AS,2020-05-13,21,548,1,18
AS,2020-05-14,21,569,1,19
AS,2020-05-15,21,590,1,20
AS,2020-05-16,15,605,1,21
AS,2020-05-17,17,622,4,25
AS,2020-05-18,22,644,0,25
AS,2020-05-19,21,665,0,25
AS,2020-05-20,36,701,0,25
AS,2020-05-21,32,733,2,27
AS,2020-05-22,31,764,1,28
AS,2020-05-23,22,786,0,28
AS,2020-05-24,29,815,4,32
AS,2020-05-25,44,859,0,32
AS,2020-05-26,47,906,1,33
AS,2020-05-27,31,937,3,36
AS,2020-05-28,43,980,3,39
AS,2020-05-29,35,1015,3,42
AS,2020-05-30,39,1054,2,44
AS,2020-05-31,40,1094,1,45
AS,2020-06-01,78,1172,2,47
AS,2020-06-02,58,1230,3,50
AS,2020-06-03,36,1266,4,54
AS,2020-06-04,34,1300,3,57
AS,2020-06-05,60,1360,1,58
AS,2020-06-06,60,1420,5,63
AS,2020-06-07,44,1464,2,65
AS,2020-06-08,69,1533,2,67
AS,2020-06-09,49,1582,4,71
AS,2020-06-10,60,1642,5,76
AS,2020-06-11,37,1679,2,78
AS,2020-06-12,41,1720,7,85
AS,2020-06-13,42,1762,2,87
AS,2020-06-14,50,1812,1,88
AS,2020-06-15,56,1868,2,90
AS,2020-06-16,39,1907,4,94
AS,2020-06-17,26,1933,4,98
AS,2020-06-18,16,1949,4,102
AS,2020-06-19,4,1953,2,104
AS,2020-06-20,7,1960,0,104
AS,2020-06-21,0,1960,2,106
AS,2020-06-22,0,1960,0,106
AS,2020-06-23,0,1960,0,106
BC,2020-01-17,1,1,0,0
BC,2020-01-18,0,1,0,0
BC,2020-01-19,0,1,0,0
BC,2020-01-20,0,1,0,0
BC,2020-01-21,0,1,0,0
BC,2020-01-22,0,1,0,0
BC,2020-01-23,0,1,0,0
BC,2020-01-24,0,1,0,0
BC,2020-01-25,0,1,0,0
BC,2020-01-26,0,1,0,0
BC,2020-01-27,0,1,0,0
BC,2020-01-28,0,1,0,0
BC,2020-01-29,0,1,0,0
BC,2020-01-30,0,1,0,0
BC,2020-01-31,0,1,0,0
BC,2020-02-01,0,1,0,0
BC,2020-02-02,0,1,0,0
BC,2020-02-03,0,1,0,0
BC,2020-02-04,0,1,0,0
BC,2020-02-05,0,1,0,0
BC,2020-02-06,1,2,0,0
BC,2020-02-07,1,3,0,0
BC,2020-02-08,0,3,0,0
BC,2020-02-09,0,3,0,0
BC,2020-02-10,0,3,0,0
BC,2020-02-11,0,3,0,0
BC,2020-02-12,0,3,0,0
BC,2020-02-13,0,3,0,0
BC,2020-02-14,0,3,0,0
BC,2020-02-15,0,3,0,0
BC,2020-02-16,0,3,0,0
BC,2020-02-17,0,3,0,0
BC,2020-02-18,0,3,0,0
BC,2020-02-19,0,3,0,0
BC,2020-02-20,0,3,0,0
BC,2020-02-21,0,3,0,0
BC,2020-02-22,0,3,0,0
BC,2020-02-23,0,3,0,0
BC,2020-02-24,0,3,0,0
BC,2020-02-25,0,3,0,0
BC,2020-02-26,0,3,0,0
BC,2020-02-27,0,3,0,0
BC,2020-02-28,0,3,0,0
BC,2020-02-29,0,3,0,0
BC,2020-03-01,0,3,0,0
BC,2020-03-02,0,3,0,0
BC,2020-03-03,0,3,0,0
BC,2020-03-04,0,3,0,0
BC,2020-03-05,0,3,0,0
BC,2020-03-06,0,3,0,0
BC,2020-03-07,0,3,0,0
BC,2020-03-08,0,3,0,0
BC,2020-03-09,1,4,0,0
BC,2020-03-10,0,4,0,0
BC,2020-03-11,2,6,0,0
BC,2020-03-12,2,8,0,0
BC,2020-03-13,4,12,0,0
BC,2020-03-14,3,15,0,0
BC,2020-03-15,3,18,0,0
BC,2020-03-16,5,23,0,0
BC,2020-03-17,5,28,0,0
BC,2020-03-18,11,39,0,0
BC,2020-03-19,10,49,0,0
BC,2020-03-20,15,64,0,0
BC,2020-03-21,6,70,0,0
BC,2020-03-22,6,76,0,0
BC,2020-03-23,18,94,0,0
BC,2020-03-24,20,114,0,0
BC,2020-03-25,18,132,0,0
BC,2020-03-26,24,156,0,0
BC,2020-03-27,27,183,0,0
BC,2020-03-28,25,208,0,0
BC,2020-03-29,37,245,1,1
BC,2020-03-30,41,286,2,3
BC,2020-03-31,33,319,2,5
BC,2020-04-01,53,372,2,7
BC,2020-04-02,64,436,5,12
BC,2020-04-03,49,485,2,14
BC,2020-04-04,52,537,5,19
BC,2020-04-05,45,582,1,20
BC,2020-04-06,55,637,10,30
BC,2020-04-07,53,690,5,35
BC,2020-04-08,75,765,6,41
BC,2020-04-09,84,849,5,46
BC,2020-04-10,111,960,7,53
BC,2020-04-11,76,1036,9,62
BC,2020-04-12,90,1126,12,74
BC,2020-04-13,73,1199,8,82
BC,2020-04-14,87,1286,10,92
BC,2020-04-15,78,1364,16,108
BC,2020-04-16,70,1434,10,118
BC,2020-04-17,90,1524,20,138
BC,2020-04-18,81,1605,15,153
BC,2020-04-19,94,1699,16,169
BC,2020-04-20,119,1818,14,183
BC,2020-04-21,79,1897,15,198
BC,2020-04-22,103,2000,18,216
BC,2020-04-23,71,2071,17,233
BC,2020-04-24,73,2144,24,257
BC,2020-04-25,95,2239,15,272
BC,2020-04-26,96,2335,17,289
BC,2020-04-27,91,2426,28,317
BC,2020-04-28,90,2516,19,336
BC,2020-04-29,70,2586,29,365
BC,2020-04-30,108,2694,22,387
BC,2020-05-01,157,2851,21,408
BC,2020-05-02,129,2980,26,434
BC,2020-05-03,95,3075,13,447
BC,2020-05-04,111,3186,30,477
BC,2020-05-05,97,3283,31,508
BC,2020-05-06,111,3394,26,534
BC,2020-05-07,109,3503,25,559
BC,2020-05-08,144,3647,31,590
BC,2020-05-09,96,3743,32,622
BC,2020-05-10,148,3891,27,649
BC,2020-05-11,113,4004,29,678
BC,2020-05-12,121,4125,26,704
BC,2020-05-13,125,4250,35,739
BC,2020-05-14,106,4356,35,774
BC,2020-05-15,175,4531,26,800
BC,2020-05-16,109,4640,29,829
BC,2020-05-17,118,4758,37,866
BC,2020-05-18,162,4920,49,915
BC,2020-05-19,134,5054,32,947
BC,2020-05-20,148,5202,40,987
BC,2020-05-21,107,5309,21,1008
BC,2020-05-22,138,5447,26,1034
BC,2020-05-23,102,5549,26,1060
BC,2020-05-24,116,5665,29,1089
BC,2020-05-25,129,5794,29,1118
BC,2020-05-26,103,5897,26,1144
BC,2020-05-27,108,6005,28,1172
BC,2020-05-28,113,6118,33,1205
BC,2020-05-29,104,6222,19,1224
BC,2020-05-30,92,6314,30,1254
BC,2020-05-31,121,6435,29,1283
BC,2020-06-01,143,6578,32,1315
BC,2020-06-02,99,6677,25,1340
BC,2020-06-03,100,6777,22,1362
BC,2020-06-04,98,6875,25,1387
BC,2020-06-05,119,6994,23,1410
BC,2020-06-06,102,7096,36,1446
BC,2020-06-07,111,7207,25,1471
BC,2020-06-08,109,7316,27,1498
BC,2020-06-09,118,7434,15,1513
BC,2020-06-10,120,7554,20,1533
BC,2020-06-11,94,7648,18,1551
BC,2020-06-12,78,7726,28,1579
BC,2020-06-13,87,7813,21,1600
BC,2020-06-14,68,7881,24,1624
BC,2020-06-15,74,7955,19,1643
BC,2020-06-16,56,8011,17,1660
BC,2020-06-17,28,8039,25,1685
BC,2020-06-18,13,8052,18,1703
BC,2020-06-19,2,8054,16,1719
BC,2020-06-20,2,8056,11,1730
BC,2020-06-21,1,8057,11,1741
BC,2020-06-22,0,8057,7,1748
BC,2020-06-23,0,8057,1,1749
BS,2020-03-13,1,1,0,0
BS,2020-03-14,0,1,0,0
BS,2020-03-15,0,1,0,0
BS,2020-03-16,3,4,0,0
BS,2020-03-17,1,5,0,0
BS,2020-03-18,1,6,0,0
BS,2020-03-19,0,6,0,0
BS,2020-03-20,1,7,0,0
BS,2020-03-21,4,11,0,0
BS,2020-03-22,5,16,0,0
BS,2020-03-23,5,21,0,0
BS,2020-03-24,2,23,0,0
BS,2020-03-25,5,28,0,0
BS,2020-03-26,6,34,0,0
BS,2020-03-27,8,42,0,0
BS,2020-03-28,9,51,0,0
BS,2020-03-29,4,55,1,1
BS,2020-03-30,15,70,0,1
BS,2020-03-31,12,82,1,2
BS,2020-04-01,18,100,0,2
BS,2020-04-02,17,117,0,2
BS,2020-04-03,22,139,0,2
BS,2020-04-04,20,159,1,3
BS,2020-04-05,20,179,1,4
BS,2020-04-06,13,192,0,4
BS,2020-04-07,6,198,0,4
BS,2020-04-08,8,206,1,5
BS,2020-04-09,6,212,0,5
BS,2020-04-10,13,225,0,5
BS,2020-04-11,12,237,1,6
BS,2020-04-12,10,247,1,7
BS,2020-04-13,8,255,1,8
BS,2020-04-14,7,262,0,8
BS,2020-04-15,6,268,0,8
BS,2020-04-16,5,273,1,9
BS,2020-04-17,7,280,1,10
BS,2020-04-18,11,291,0,10
BS,2020-04-19,6,297,0,10
BS,2020-04-20,13,310,1,11
BS,2020-04-21,1,311,1,12
BS,2020-04-22,12,323,2,14
BS,2020-04-23,6,329,0,14
BS,2020-04-24,10,339,1,15
BS,2020-04-25,9,348,0,15
BS,2020-04-26,4,352,2,17
BS,2020-04-27,4,356,0,17
BS,2020-04-28,3,359,1,18
BS,2020-04-29,5,364,1,19
BS,2020-04-30,11,375,0,19
BS,2020-05-01,16,391,0,19
BS,2020-05-02,6,397,0,19
BS,2020-05-03,7,404,1,20
BS,2020-05-04,5,409,1,21
BS,2020-05-05,16,425,0,21
BS,2020-05-06,5,430,2,23
BS,2020-05-07,11,441,0,23
BS,2020-05-08,9,450,2,25
BS,2020-05-09,5,455,0,25
BS,2020-05-10,11,466,2,27
BS,2020-05-11,7,473,1,28
BS,2020-05-12,12,485,0,28
BS,2020-05-13,14,499,1,29
BS,2020-05-14,12,511,1,30
BS,2020-05-15,13,524,0,30
BS,2020-05-16,10,534,1,31
BS,2020-05-17,14,548,1,32
BS,2020-05-18,17,565,1,33
BS,2020-05-19,7,572,0,33
BS,2020-05-20,19,591,1,34
BS,2020-05-21,7,598,0,34
BS,2020-05-22,13,611,1,35
BS,2020-05-23,17,628,0,35
BS,2020-05-24,20,648,1,36
BS,2020-05-25,14,662,0,36
BS,2020-05-26,20,682,1,37
BS,2020-05-27,16,698,2,39
BS,2020-05-28,16,714,0,39
BS,2020-05-29,21,735,1,40
BS,2020-05-30,16,751,0,40
BS,2020-05-31,10,761,0,40
BS,2020-06-01,28,789,1,41
BS,2020-06-02,37,826,1,42
BS,2020-06-03,29,855,2,44
BS,2020-06-04,28,883,3,47
BS,2020-06-05,18,901,3,50
BS,2020-06-06,34,935,0,50
BS,2020-06-07,38,973,0,50
BS,2020-06-08,42,1015,0,50
BS,2020-06-09,33,1048,1,51
BS,2020-06-10,34,1082,0,51
BS,2020-06-11,32,1114,2,53
BS,2020-06-12,19,1133,2,55
BS,2020-06-13,36,1169,2,57
BS,2020-06-14,23,1192,4,61
BS,2020-06-15,34,1226,3,64
BS,2020-06-16,20,1246,1,65
BS,2020-06-17,15,1261,1,66
BS,2020-06-18,11,1272,0,66
BS,2020-06-19,3,1275,1,67
BS,2020-06-20,0,1275,1,68
BS,2020-06-21,0,1275,0,68
BS,2020-06-22,0,1275,0,68
BS,2020-06-23,0,1275,0,68
CC,2020-03-08,1,1,0,0
CC,2020-03-09,1,2,0,0
CC,2020-03-10,0,2,0,0
CC,2020-03-11,0,2,0,0
CC,2020-03-12,1,3,0,0
CC,2020-03-13,0,3,0,0
CC,2020-03-14,0,3,0,0
CC,2020-03-15,0,3,0,0
CC,2020-03-16,0,3,0,0
CC,2020-03-17,0,3,0,0
CC,2020-03-18,1,4,0,0
CC,2020-03-19,0,4,0,0
CC,2020-03-20,1,5,0,0
CC,2020-03-21,0,5,0,0
CC,2020-03-22,0,5,0,0
CC,2020-03-23,2,7,0,0
CC,2020-03-24,0,7,0,0
CC,2020-03-25,2,9,0,0
CC,2020-03-26,0,9,0,0
CC,2020-03-27,1,10,0,0
CC,2020-03-28,2,12,0,0
CC,2020-03-29,0,12,0,0
CC,2020-03-30,2,14,0,0
CC,2020-03-31,1,15,0,0
CC,2020-04-01,1,16,0,0
CC,2020-04-02,1,17,0,0
CC,2020-04-03,4,21,0,0
CC,2020-04-04,2,23,0,0
CC,2020-04-05,1,24,0,0
CC,2020-04-06,2,26,1,1
CC,2020-04-07,1,27,0,1
CC,2020-04-08,4,31,0,1
CC,2020-04-09,1,32,0,1
CC,2020-04-10,4,36,1,2
CC,2020-04-11,6,42,0,2
CC,2020-04-12,2,44,0,2
CC,2020-04-13,5,49,0,2
CC,2020-04-14,2,51,1,3
CC,2020-04-15,5,56,0,3
CC,2020-04-16,4,60,0,3
CC,2020-04-17,4,64,1,4
CC,2020-04-18,4,68,0,4
CC,2020-04-19,6,74,2,6
CC,2020-04-20,10,84,0,6
CC,2020-04-21,5,89,1,7
CC,2020-04-22,9,98,2,9
CC,2020-04-23,6,104,2,11
CC,2020-04-24,9,113,2,13
CC,2020-04-25,11,124,2,15
CC,2020-04-26,5,129,1,16
CC,2020-04-27,12,141,1,17
CC,2020-04-28,4,145,0,17
CC,2020-04-29,10,155,3,20
CC,2020-04-30,10,165,0,20
CC,2020-05-01,17,182,2,22
CC,2020-05-02,15,197,2,24
CC,2020-05-03,10,207,1,25
CC,2020-05-04,19,226,0,25
CC,2020-05-05,18,244,1,26
CC,2020-05-06,13,257,1,27
CC,2020-05-07,7,264,1,28
CC,2020-05-08,16,280,1,29
CC,2020-05-09,16,296,3,32
CC,2020-05-10,24,320,1,33
CC,2020-05-11,26,346,2,35
CC,2020-05-12,22,368,2,37
CC,2020-05-13,13,381,1,38
CC,2020-05-14,16,397,4,42
CC,2020-05-15,16,413,5,47
CC,2020-05-16,22,435,3,50
CC,2020-05-17,24,459,2,52
CC,2020-05-18,16,475,2,54
CC,2020-05-19,18,493,2,56
CC,2020-05-20,27,520,4,60
CC,2020-05-21,27,547,1,61
CC,2020-05-22,26,573,1,62
CC,2020-05-23,33,606,1,63
CC,2020-05-24,17,623,5,68
CC,2020-05-25,41,664,3,71
CC,2020-05-26,20,684,3,74
CC,2020-05-27,20,704,1,75
CC,2020-05-28,21,725,4,79
CC,2020-05-29,27,752,3,82
CC,2020-05-30,30,782,2,84
CC,2020-05-31,27,809,0,84
CC,2020-06-01,46,855,2,86
CC,2020-06-02,24,879,4,90
CC,2020-06-03,41,920,3,93
CC,2020-06-04,26,946,2,95
CC,2020-06-05,53,999,2,97
CC,2020-06-06,48,1047,2,99
CC,2020-06-07,52,1099,6,105
CC,2020-06-08,55,1154,9,114
CC,2020-06-09,44,1198,3,117
CC,2020-06-10,58,1256,2,119
CC,2020-06-11,38,1294,2,121
CC,2020-06-12,35,1329,1,122
CC,2020-06-13,50,1379,6,128
CC,2020-06-14,17,1396,2,130
CC,2020-06-15,21,1417,3,133
CC,2020-06-16,11,1428,3,136
CC,2020-06-17,4,1432,5,141
CC,2020-06-18,1,1433,2,143
CC,2020-06-19,3,1436,2,145
CC,2020-06-20,0,1436,3,148
CC,2020-06-21,0,1436,0,148
CC,2020-06-22,0,1436,2,150
CC,2020-06-23,0,1436,0,150
CL,2020-01-28,1,1,0,0
CL,2020-01-29,0,1,0,0
CL,2020-01-30,0,1,0,0
CL,2020-01-31,0,1,0,0
CL,2020-02-01,0,1,0,0
CL,2020-02-02,0,1,0,0
CL,2020-02-03,0,1,0,0
CL,2020-02-04,0,1,0,0
CL,2020-02-05,0,1,0,0
CL,2020-02-06,0,1,0,0
CL,2020-02-07,0,1,0,0
CL,2020-02-08,0,1,0,0
CL,2020-02-09,0,1,0,0
CL,2020-02-10,0,1,0,0
CL,2020-02-11,0,1,0,0
CL,2020-02-12,0,1,0,0
CL,2020-02-13,0,1,0,0
CL,2020-02-14,0,1,0,0
CL,2020-02-15,0,1,0,0
CL,2020-02-16,0,1,0,0
CL,2020-02-17,0,1,0,0
CL,2020-02-18,0,1,0,0
CL,2020-02-19,0,1,0,0
CL,2020-02-20,0,1,0,0
CL,2020-02-21,0,1,0,0
CL,2020-02-22,0,1,0,0
CL,2020-02-23,0,1,0,0
CL,2020-02-24,0,1,0,0
CL,2020-02-25,0,1,0,0
CL,2020-02-26,0,1,0,0
CL,2020-02-27,1,2,0,0
CL,2020-02-28,0,2,0,0
CL,2020-02-29,0,2,0,0
CL,2020-03-01,0,2,0,0
CL,2020-03-02,0,2,0,0
CL,2020-03-03,0,2,0,0
CL,2020-03-04,1,3,0,0
CL,2020-03-05,0,3,0,0
CL,2020-03-06,0,3,0,0
CL,2020-03-07,0,3,0,0
CL,2020-03-08,0,3,0,0
CL,2020-03-09,0,3,0,0
CL,2020-03-10,1,4,0,0
CL,2020-03-11,0,4,0,0
CL,2020-03-12,0,4,0,0
CL,2020-03-13,1,5,0,0
CL,2020-03-14,0,5,0,0
CL,2020-03-15,0,5,0,0
CL,2020-03-16,2,7,0,0
CL,2020-03-17,3,10,0,0
CL,2020-03-18,4,14,0,0
CL,2020-03-19,2,16,0,0
CL,2020-03-20,5,21,0,0
CL,2020-03-21,6,27,0,0
CL,2020-03-22,3,30,0,0
CL,2020-03-23,10,40,0,0
CL,2020-03-24,7,47,0,0
CL,2020-03-25,8,55,0,0
CL,2020-03-26,14,69,0,0
CL,2020-03-27,19,88,0,0
CL,2020-03-28,15,103,1,1
CL,2020-03-29,14,117,0,1
CL,2020-03-30,21,138,1,2
CL,2020-03-31,11,149,1,3
CL,2020-04-01,14,163,0,3
CL,2020-04-02,11,174,2,5
CL,2020-04-03,12,186,2,7
CL,2020-04-04,16,202,1,8
CL,2020-04-05,7,209,2,10
CL,2020-04-06,14,223,1,11
CL,2020-04-07,13,236,4,15
CL,2020-04-08,10,246,0,15
CL,2020-04-09,8,254,1,16
CL,2020-04-10,15,269,1,17
CL,2020-04-11,9,278,0,17
CL,2020-04-12,8,286,0,17
CL,2020-04-13,15,301,1,18
CL,2020-04-14,11,312,4,22
CL,2020-04-15,16,328,1,23
CL,2020-04-16,13,341,3,26
CL,2020-04-17,9,350,0,26
CL,2020-04-18,14,364,0,26
CL,2020-04-19,5,369,2,28
CL,2020-04-20,15,384,4,32
CL,2020-04-21,13,397,2,34
CL,2020-04-22,10,407,2,36
CL,2020-04-23,13,420,2,38
CL,2020-04-24,12,432,2,40
CL,2020-04-25,13,445,2,42
CL,2020-04-26,14,459,2,44
CL,2020-04-27,10,469,0,44
CL,2020-04-28,13,482,2,46
CL,2020-04-29,12,494,0,46
CL,2020-04-30,22,516,0,46
CL,2020-05-01,27,543,0,46
CL,2020-05-02,17,560,1,47
CL,2020-05-03,9,569,2,49
CL,2020-05-04,14,583,4,53
CL,2020-05-05,29,612,1,54
CL,2020-05-06,21,633,3,57
CL,2020-05-07,20,653,1,58
CL,2020-05-08,24,677,1,59
CL,2020-05-09,27,704,1,60
CL,2020-05-10,20,724,1,61
CL,2020-05-11,26,750,2,63
CL,2020-05-12,28,778,0,63
CL,2020-05-13,21,799,0,63
CL,2020-05-14,18,817,1,64
CL,2020-05-15,35,852,2,66
CL,2020-05-16,43,895,4,70
CL,2020-05-17,41,936,2,72
CL,2020-05-18,47,983,0,72
CL,2020-05-19,30,1013,0,72
CL,2020-05-20,42,1055,1,73
CL,2020-05-21,50,1105,1,74
CL,2020-05-22,46,1151,1,75
CL,2020-05-23,57,1208,1,76
CL,2020-05-24,34,1242,6,82
CL,2020-05-25,50,1292,2,84
CL,2020-05-26,60,1352,2,86
CL,2020-05-27,40,1392,0,86
CL,2020-05-28,84,1476,3,89
CL,2020-05-29,91,1567,4,93
CL,2020-05-30,48,1615,1,94
CL,2020-05-31,47,1662,1,95
CL,2020-06-01,100,1762,0,95
CL,2020-06-02,57,1819,1,96
CL,2020-06-03,76,1895,3,99
CL,2020-06-04,81,1976,3,102
CL,2020-06-05,83,2059,6,108
CL,2020-06-06,109,2168,4,112
CL,2020-06-07,83,2251,7,119
CL,2020-06-08,119,2370,6,125
CL,2020-06-09,124,2494,2,127
CL,2020-06-10,85,2579,4,131
CL,2020-06-11,81,2660,5,136
CL,2020-06-12,85,2745,1,137
CL,2020-06-13,74,2819,2,139
CL,2020-06-14,89,2908,5,144
CL,2020-06-15,70,2978,4,148
CL,2020-06-16,67,3045,6,154
CL,2020-06-17,52,3097,5,159
CL,2020-06-18,10,3107,1,160
CL,2020-06-19,15,3122,3,163
CL,2020-06-20,1,3123,2,165
CL,2020-06-21,0,3123,2,167
CL,2020-06-22,0,3123,1,168
CL,2020-06-23,0,3123,0,168
CM,2020-03-12,1,1,0,0
CM,2020-03-13,0,1,0,0
CM,2020-03-14,0,1,0,0
CM,2020-03-15,1,2,0,0
CM,2020-03-16,0,2,0,0
CM,2020-03-17,0,2,0,0
CM,2020-03-18,0,2,0,0
CM,2020-03-19,0,2,0,0
CM,2020-03-20,0,2,0,0
CM,2020-03-21,0,2,0,0
CM,2020-03-22,0,2,0,0
CM,2020-03-23,0,2,0,0
CM,2020-03-24,1,3,0,0
CM,2020-03-25,1,4,0,0
CM,2020-03-26,0,4,0,0
CM,2020-03-27,0,4,0,0
CM,2020-03-28,2,6,0,0
CM,2020-03-29,1,7,0,0
CM,2020-03-30,0,7,0,0
CM,2020-03-31,0,7,0,0
CM,2020-04-01,0,7,0,0
CM,2020-04-02,0,7,0,0
CM,2020-04-03,0,7,0,0
CM,2020-04-04,0,7,0,0
CM,2020-04-05,0,7,0,0
CM,2020-04-06,1,8,0,0
CM,2020-04-07,1,9,0,0
CM,2020-04-08,0,9,0,0
CM,2020-04-09,0,9,0,0
CM,2020-04-10,0,9,0,0
CM,2020-04-11,2,11,0,0
CM,2020-04-12,3,14,0,0
CM,2020-04-13,0,14,1,1
CM,2020-04-14,0,14,0,1
CM,2020-04-15,2,16,0,1
CM,2020-04-16,0,16,1,2
CM,2020-04-17,6,22,0,2
CM,2020-04-18,1,23,0,2
CM,2020-04-19,0,23,0,2
CM,2020-04-20,1,24,0,2
CM,2020-04-21,1,25,0,2
CM,2020-04-22,0,25,0,2
CM,2020-04-23,2,27,0,2
CM,2020-04-24,1,28,0,2
CM,2020-04-25,1,29,0,2
CM,2020-04-26,0,29,1,3
CM,2020-04-27,3,32,0,3
CM,2020-04-28,0,32,0,3
CM,2020-04-29,2,34,0,3
CM,2020-04-30,4,38,0,3
CM,2020-05-01,3,41,0,3
CM,2020-05-02,3,44,1,4
CM,2020-05-03,1,45,0,4
CM,2020-05-04,2,47,2,6
CM,2020-05-05,0,47,1,7
CM,2020-05-06,3,50,0,7
CM,2020-05-07,3,53,0,7
CM,2020-05-08,6,59,0,7
CM,2020-05-09,3,62,0,7
CM,2020-05-10,3,65,0,7
CM,2020-05-11,6,71,1,8
CM,2020-05-12,10,81,0,8
CM,2020-05-13,6,87,0,8
CM,2020-05-14,4,91,0,8
CM,2020-05-15,5,96,1,9
CM,2020-05-16,8,104,1,10
CM,2020-05-17,5,109,0,10
CM,2020-05-18,9,118,1,11
CM,2020-05-19,4,122,0,11
CM,2020-05-20,12,134,2,13
CM,2020-05-21,4,138,1,14
CM,2020-05-22,8,146,1,15
CM,2020-05-23,6,152,0,15
CM,2020-05-24,5,157,4,19
CM,2020-05-25,8,165,0,19
CM,2020-05-26,2,167,2,21
CM,2020-05-27,4,171,1,22
CM,2020-05-28,12,183,0,22
CM,2020-05-29,5,188,1,23
CM,2020-05-30,9,197,0,23
CM,2020-05-31,12,209,2,25
CM,2020-06-01,19,228,1,26
CM,2020-06-02,10,238,0,26
